sample_id,name,video_path,pose_path,label_id,label_text,text,gloss,signer_id,recording_id,variant_of,is_canonical,source_size_bytes,split
cosign_21_02697,cosign_21_02697,Mời vào/MỜI_VÀO_BÙI_MAI_CHI_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_BÙI_MAI_CHI_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_386,21_MỜI_VÀO_BÙI_MAI_CHI_ (3),,True,7465439,train
cosign_21_02698,cosign_21_02698,Mời vào/MỜI_VÀO_BÙI_MAI_CHI_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_BÙI_MAI_CHI_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_386,21_MỜI_VÀO_BÙI_MAI_CHI_ (4),,True,7279349,train
cosign_21_02699,cosign_21_02699,Mời vào/MỜI_VÀO_BÙI_MAI_CHI_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_BÙI_MAI_CHI_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_386,21_MỜI_VÀO_BÙI_MAI_CHI_ (5),,True,7416147,train
cosign_21_02700,cosign_21_02700,Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_387,21_MỜI_VÀO_BÙI_MẬU_VĂN_ (1),,True,5869821,train
cosign_21_02701,cosign_21_02701,Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_387,21_MỜI_VÀO_BÙI_MẬU_VĂN_ (2),,True,4794681,train
cosign_21_02702,cosign_21_02702,Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_387,21_MỜI_VÀO_BÙI_MẬU_VĂN_ (3),,True,6386556,train
cosign_21_02703,cosign_21_02703,Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_387,21_MỜI_VÀO_BÙI_MẬU_VĂN_ (4),,True,6906764,train
cosign_21_02704,cosign_21_02704,Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_BÙI_MẬU_VĂN_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_387,21_MỜI_VÀO_BÙI_MẬU_VĂN_ (5),,True,6753096,train
cosign_21_02705,cosign_21_02705,Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_388,21_MỜI_VÀO_LÊ_QUANG_MẠNH_ (1),,True,6494088,train
cosign_21_02706,cosign_21_02706,Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_388,21_MỜI_VÀO_LÊ_QUANG_MẠNH_ (2),,True,6928619,train
cosign_21_02707,cosign_21_02707,Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_388,21_MỜI_VÀO_LÊ_QUANG_MẠNH_ (3),,True,6252046,train
cosign_21_02708,cosign_21_02708,Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_388,21_MỜI_VÀO_LÊ_QUANG_MẠNH_ (4),,True,6014375,train
cosign_21_02709,cosign_21_02709,Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_LÊ_QUANG_MẠNH_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_388,21_MỜI_VÀO_LÊ_QUANG_MẠNH_ (5),,True,6027313,train
cosign_21_02710,cosign_21_02710,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (1).MOV,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_ (1),,True,2696765,train
cosign_21_02711,cosign_21_02711,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (2).MOV,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_ (2),,True,2645978,train
cosign_21_02712,cosign_21_02712,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (3).MOV,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_ (3),,True,2683401,train
cosign_21_02713,cosign_21_02713,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (4).MOV,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_ (4),,True,2430109,train
cosign_21_02714,cosign_21_02714,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (5).MOV,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_ (5),,True,2315267,train
cosign_21_02715,cosign_21_02715,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(1).mp4,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_(1),,True,1048188,train
cosign_21_02716,cosign_21_02716,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(2).mp4,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_(2),,True,1030499,train
cosign_21_02717,cosign_21_02717,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(3).mp4,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_(3),,True,1011733,train
cosign_21_02718,cosign_21_02718,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(4).mp4,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_(4),,True,975991,train
cosign_21_02719,cosign_21_02719,Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(5).mp4,pose_format/Mời vào/MỜI_VÀO_LẠI_QUANG_VINH_(5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_389,21_MỜI_VÀO_LẠI_QUANG_VINH_(5),,True,929801,train
cosign_21_02720,cosign_21_02720,Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_390,21_MỜI_VÀO_MAI_HOÀNG_XUÂN_ (1),,True,6546439,train
cosign_21_02721,cosign_21_02721,Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_390,21_MỜI_VÀO_MAI_HOÀNG_XUÂN_ (2),,True,6081822,train
cosign_21_02722,cosign_21_02722,Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_390,21_MỜI_VÀO_MAI_HOÀNG_XUÂN_ (3),,True,5939018,train
cosign_21_02723,cosign_21_02723,Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_390,21_MỜI_VÀO_MAI_HOÀNG_XUÂN_ (4),,True,6067144,train
cosign_21_02724,cosign_21_02724,Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_MAI_HOÀNG_XUÂN_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_390,21_MỜI_VÀO_MAI_HOÀNG_XUÂN_ (5),,True,6639125,train
cosign_21_02725,cosign_21_02725,Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_391,21_MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (1),,True,5515497,train
cosign_21_02726,cosign_21_02726,Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_391,21_MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (2),,True,7549368,train
cosign_21_02727,cosign_21_02727,Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_391,21_MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (3),,True,8299856,train
cosign_21_02728,cosign_21_02728,Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_391,21_MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (4),,True,8070024,train
cosign_21_02729,cosign_21_02729,Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_391,21_MỜI_VÀO_NGUYỄN_HOÀNG_ĐIỆP_ (5),,True,8531948,train
cosign_21_02730,cosign_21_02730,Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_392,21_MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (1),,True,5505794,train
cosign_21_02731,cosign_21_02731,Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_392,21_MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (2),,True,6084044,train
cosign_21_02732,cosign_21_02732,Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_392,21_MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (3),,True,6068370,train
cosign_21_02733,cosign_21_02733,Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_392,21_MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (4),,True,5819088,train
cosign_21_02734,cosign_21_02734,Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_392,21_MỜI_VÀO_NGUYỄN_PHƯƠNG_ANH_ (5),,True,5967684,train
cosign_21_02735,cosign_21_02735,Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_393,21_MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (1),,True,6180615,train
cosign_21_02736,cosign_21_02736,Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_393,21_MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (2),,True,6863296,train
cosign_21_02737,cosign_21_02737,Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_393,21_MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (3),,True,5752298,train
cosign_21_02738,cosign_21_02738,Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_393,21_MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (4),,True,6559881,train
cosign_21_02739,cosign_21_02739,Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_393,21_MỜI_VÀO_NGUYỄN_VIẾT_QUANG_ (5),,True,6603545,train
cosign_21_02740,cosign_21_02740,Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_394,21_MỜI_VÀO_NGÔ_TUẤN_ANH_ (1),,True,7212600,train
cosign_21_02741,cosign_21_02741,Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_394,21_MỜI_VÀO_NGÔ_TUẤN_ANH_ (2),,True,7879177,train
cosign_21_02742,cosign_21_02742,Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_394,21_MỜI_VÀO_NGÔ_TUẤN_ANH_ (3),,True,7647024,train
cosign_21_02743,cosign_21_02743,Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_394,21_MỜI_VÀO_NGÔ_TUẤN_ANH_ (4),,True,7380166,train
cosign_21_02744,cosign_21_02744,Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_NGÔ_TUẤN_ANH_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_394,21_MỜI_VÀO_NGÔ_TUẤN_ANH_ (5),,True,7237595,train
cosign_21_02745,cosign_21_02745,Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(1).mp4,pose_format/Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_395,21_MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(1),,True,12055699,train
cosign_21_02746,cosign_21_02746,Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(2).mp4,pose_format/Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_395,21_MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(2),,True,13013579,train
cosign_21_02747,cosign_21_02747,Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(3).mp4,pose_format/Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_395,21_MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(3),,True,12723490,train
cosign_21_02748,cosign_21_02748,Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(4).mp4,pose_format/Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_395,21_MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(4),,True,13324916,train
cosign_21_02749,cosign_21_02749,Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(5).mp4,pose_format/Mời vào/MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_395,21_MỜI_VÀO_PHẠM_ĐÌNH_HẢI_(5),,True,13058992,train
cosign_21_02750,cosign_21_02750,Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_396,21_MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (1),,True,6704019,train
cosign_21_02751,cosign_21_02751,Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_396,21_MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (2),,True,7536272,train
cosign_21_02752,cosign_21_02752,Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_396,21_MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (3),,True,7706593,train
cosign_21_02753,cosign_21_02753,Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_396,21_MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (4),,True,6815617,train
cosign_21_02754,cosign_21_02754,Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_396,21_MỜI_VÀO_TRƯƠNG_NGỌC_DIỄM_ (5),,True,9266205,train
cosign_21_02755,cosign_21_02755,Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_397,21_MỜI_VÀO_TRẦN_TUẤN_MINH_ (1),,True,7822707,train
cosign_21_02756,cosign_21_02756,Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_397,21_MỜI_VÀO_TRẦN_TUẤN_MINH_ (2),,True,8359402,train
cosign_21_02757,cosign_21_02757,Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_397,21_MỜI_VÀO_TRẦN_TUẤN_MINH_ (3),,True,7581354,train
cosign_21_02758,cosign_21_02758,Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_397,21_MỜI_VÀO_TRẦN_TUẤN_MINH_ (4),,True,7961821,train
cosign_21_02759,cosign_21_02759,Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_TUẤN_MINH_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_397,21_MỜI_VÀO_TRẦN_TUẤN_MINH_ (5),,True,8798464,train
cosign_21_02760,cosign_21_02760,Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_398,21_MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (1),,True,6644195,train
cosign_21_02761,cosign_21_02761,Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_398,21_MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (2),,True,7360135,train
cosign_21_02762,cosign_21_02762,Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_398,21_MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (3),,True,7390554,train
cosign_21_02763,cosign_21_02763,Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_398,21_MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (4),,True,8066027,train
cosign_21_02764,cosign_21_02764,Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_398,21_MỜI_VÀO_TRẦN_ĐỨC_QUÂN_ (5),,True,9066391,train
cosign_21_02765,cosign_21_02765,Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_399,21_MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (1),,True,4574072,train
cosign_21_02766,cosign_21_02766,Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_399,21_MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (2),,True,4646225,train
cosign_21_02767,cosign_21_02767,Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_399,21_MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (3),,True,4492056,train
cosign_21_02768,cosign_21_02768,Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_399,21_MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (4),,True,4608725,train
cosign_21_02769,cosign_21_02769,Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_399,21_MỜI_VÀO_TẠ_THỊ_PHƯƠNG_LINH_ (5),,True,4109128,train
cosign_21_02770,cosign_21_02770,Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (1).mp4,pose_format/Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (1).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_400,21_MỜI_VÀO_VŨ_HUY_DU_ (1),,True,6055719,train
cosign_21_02771,cosign_21_02771,Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (2).mp4,pose_format/Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (2).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_400,21_MỜI_VÀO_VŨ_HUY_DU_ (2),,True,5820197,train
cosign_21_02772,cosign_21_02772,Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (3).mp4,pose_format/Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (3).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_400,21_MỜI_VÀO_VŨ_HUY_DU_ (3),,True,5337631,train
cosign_21_02773,cosign_21_02773,Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (4).mp4,pose_format/Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (4).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_400,21_MỜI_VÀO_VŨ_HUY_DU_ (4),,True,5598776,train
cosign_21_02774,cosign_21_02774,Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (5).mp4,pose_format/Mời vào/MỜI_VÀO_VŨ_HUY_DU_ (5).pkl,21,Mời vào,Mời vào,"[""Mời vào""]",signer_400,21_MỜI_VÀO_VŨ_HUY_DU_ (5),,True,5702682,train
